Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y
40,90,65.0,6040,123962.94117647059,172579.09455587392,169601.1319966583,164390.43207855974,4,5,1955,1955,166931.7105263158,169270.6432748538,108743.75,156865.5,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,0.0,0.0,1152,0,1152,0.0,2,0,2,2,6,171603.08880994673,0,181878.3426395939,1978.1134057971014,0.0,0.0,0,0,0,0,0,165659.6867356538,104125.0,82000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
41,20,84.0,8658,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,6,5,1965,1965,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,101.0,144048.07372400755,142770.68468468467,643.0,170898.55865921787,445.0,1088.0,1324,0,1324,0.0,2,0,3,1,6,171603.08880994673,1,181878.3426395939,1965.0,2.0,440.0,0,138,0,0,0,165659.6867356538,139055.156626506,160000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
42,20,115.0,16905,233045.1,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1959,1959,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,144354.0,967.0,170898.55865921787,383.0,1350.0,1328,0,1328,0.0,1,1,2,1,5,171603.08880994673,2,181878.3426395939,1959.0,1.0,308.0,0,104,0,0,0,165659.6867356538,167401.3746283449,170000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
43,85,69.30579531442663,9180,180056.51923076922,172579.09455587392,169601.1319966583,143341.86666666667,5,7,1983,1983,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,153928.9402173913,747.0,158897.4358974359,0.0,840.0,884,0,884,1.0,1,0,2,1,5,171603.08880994673,0,181878.3426395939,1983.0,2.0,504.0,240,0,0,0,0,165659.6867356538,167401.3746283449,144000.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
44,20,69.30579531442663,9200,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1975,1980,181451.1616161616,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,149490.35087719298,280.0,140536.89285714287,167.0,938.0,938,0,938,1.0,1,0,3,1,5,171603.08880994673,0,131189.86280487804,1977.0,1.0,308.0,145,0,0,0,0,165659.6867356538,167401.3746283449,130250.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
45,20,70.0,7945,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1959,1959,166931.7105263158,169270.6432748538,162543.05555555556,139536.2611464968,0.0,144048.07372400755,153928.9402173913,179.0,140536.89285714287,465.0,1150.0,1150,0,1150,1.0,1,0,3,1,6,171603.08880994673,0,181878.3426395939,1959.0,1.0,300.0,0,0,0,0,0,165659.6867356538,167401.3746283449,141000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
46,120,61.0,7658,270674.55319148937,172579.09455587392,169601.1319966583,164390.43207855974,9,5,2005,2005,181451.1616161616,169270.6432748538,145707.9375,146256.2780748663,412.0,205998.1303538175,213245.82300884955,456.0,170898.55865921787,1296.0,1752.0,1752,0,1752,1.0,2,0,2,1,6,171603.08880994673,1,181878.3426395939,2005.0,2.0,576.0,196,82,0,0,0,165659.6867356538,167401.3746283449,319900.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
47,50,48.0,12822,154414.45454545456,172579.09455587392,169601.1319966583,134325.20588235295,7,5,2003,2003,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,1351.0,170898.55865921787,83.0,1434.0,1518,631,2149,1.0,1,1,1,1,6,171603.08880994673,1,181878.3426395939,2003.0,2.0,670.0,168,43,0,198,0,165659.6867356538,139055.156626506,239686.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
48,20,84.0,11096,218798.45833333334,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2006,2006,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,24.0,170898.55865921787,1632.0,1656.0,1656,0,1656,0.0,2,0,3,1,7,171603.08880994673,0,181878.3426395939,2006.0,3.0,826.0,0,146,0,0,0,165659.6867356538,167401.3746283449,249700.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
49,190,33.0,4456,117921.19047619047,172579.09455587392,169601.1319966583,197411.99431818182,4,5,1920,2008,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,736.0,736.0,736,716,1452,0.0,2,0,2,3,8,171603.08880994673,0,181878.3426395939,1978.1134057971014,0.0,0.0,0,0,102,0,0,232939.10714285713,230574.8620689655,113000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
50,20,66.0,7742,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1966,1966,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,144354.0,763.0,170898.55865921787,192.0,955.0,955,0,955,1.0,1,0,3,1,6,171603.08880994673,0,181878.3426395939,1966.0,1.0,386.0,0,0,0,0,0,165659.6867356538,167401.3746283449,127000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
51,60,69.30579531442663,13869,191165.9295774648,172579.09455587392,169601.1319966583,197411.99431818182,6,6,1997,1997,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,182.0,170898.55865921787,612.0,794.0,794,676,1470,0.0,2,0,3,1,6,171603.08880994673,0,181878.3426395939,1997.0,2.0,388.0,0,75,0,0,0,165659.6867356538,167401.3746283449,177000.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
52,50,52.0,6240,123938.77551020408,172579.09455587392,169601.1319966583,134325.20588235295,6,6,1934,1950,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,816.0,816.0,816,0,1176,0.0,1,0,3,1,6,171603.08880994673,1,131189.86280487804,1985.0,2.0,528.0,112,0,0,0,0,165659.6867356538,167401.3746283449,114500.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
53,90,110.0,8472,105105.28125,185500.0,169601.1319966583,164390.43207855974,5,5,1963,1963,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,144048.07372400755,149490.35087719298,104.0,185583.33333333334,0.0,816.0,816,0,816,1.0,1,0,2,1,5,171603.08880994673,0,107582.375,1963.0,2.0,516.0,106,0,0,0,0,165659.6867356538,167401.3746283449,110000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
55,80,60.0,7134,139804.965,172579.09455587392,169601.1319966583,160470.1754385965,5,5,1955,1955,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,153928.9402173913,384.0,170898.55865921787,0.0,384.0,1360,0,1360,0.0,1,0,3,1,6,138220.37037037036,1,131189.86280487804,1962.0,2.0,572.0,0,50,0,0,0,165659.6867356538,167401.3746283449,130000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
56,20,100.0,10175,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,6,5,1964,1964,166931.7105263158,169270.6432748538,156462.59595959596,156865.5,272.0,144048.07372400755,144354.0,490.0,170898.55865921787,935.0,1425.0,1425,0,1425,0.0,2,0,3,1,7,171603.08880994673,1,181878.3426395939,1964.0,2.0,576.0,0,0,0,0,0,165659.6867356538,167401.3746283449,180500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
57,160,24.0,2645,218798.45833333334,172579.09455587392,169601.1319966583,197411.99431818182,8,5,1999,2000,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,456.0,205998.1303538175,213245.82300884955,649.0,170898.55865921787,321.0,970.0,983,756,1739,1.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,1999.0,2.0,480.0,115,0,0,0,0,165659.6867356538,139055.156626506,172500.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
58,60,89.0,11645,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,2004,2004,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,860.0,860.0,860,860,1720,0.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,2004.0,2.0,565.0,0,70,0,0,0,165659.6867356538,167401.3746283449,196500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
60,20,60.0,7200,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1972,1972,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,153928.9402173913,632.0,170898.55865921787,148.0,780.0,780,0,780,0.0,1,0,2,1,4,171603.08880994673,0,131189.86280487804,1973.0,1.0,352.0,196,0,0,0,0,165659.6867356538,167401.3746283449,124900.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
61,20,63.0,13072,180056.51923076922,138400.0,169601.1319966583,164390.43207855974,6,5,2004,2004,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,153928.9402173913,941.0,170898.55865921787,217.0,1158.0,1158,0,1158,1.0,1,1,3,1,5,171603.08880994673,0,131189.86280487804,2006.0,2.0,576.0,0,50,0,0,0,232939.10714285713,230574.8620689655,158000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
62,75,60.0,7200,105105.28125,172579.09455587392,169601.1319966583,132500.0,5,7,1920,1996,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,530.0,530.0,581,530,1111,0.0,1,0,3,1,6,171603.08880994673,0,131189.86280487804,1935.0,1.0,288.0,0,0,144,0,0,165659.6867356538,167401.3746283449,101000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
63,120,44.0,6442,270674.55319148937,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2006,2006,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,178.0,205998.1303538175,213245.82300884955,24.0,170898.55865921787,1346.0,1370.0,1370,0,1370,0.0,2,0,2,1,6,171603.08880994673,1,181878.3426395939,2006.0,2.0,484.0,120,49,0,0,0,165659.6867356538,167401.3746283449,202500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
64,70,50.0,10300,117921.19047619047,174820.80952380953,111900.0,197411.99431818182,7,6,1921,1950,166931.7105263158,169270.6432748538,131540.57894736843,138310.25,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,576.0,576.0,902,808,1710,0.0,2,0,3,1,9,171603.08880994673,0,131189.86280487804,1990.0,2.0,480.0,12,11,64,0,0,165659.6867356538,167401.3746283449,140000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
66,60,76.0,9591,270674.55319148937,172579.09455587392,169601.1319966583,197411.99431818182,8,5,2004,2005,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,344.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1143.0,1143.0,1143,1330,2473,0.0,2,1,4,1,9,171603.08880994673,1,224064.828125,2004.0,3.0,852.0,192,151,0,0,0,165659.6867356538,167401.3746283449,317000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
68,20,72.0,10665,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,7,5,2003,2003,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,167.0,205998.1303538175,213245.82300884955,1013.0,170898.55865921787,440.0,1453.0,1479,0,1479,1.0,2,0,3,1,7,171603.08880994673,0,181878.3426395939,2003.0,2.0,558.0,144,29,0,0,0,165659.6867356538,167401.3746283449,226000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
69,30,47.0,4608,117921.19047619047,117730.76923076923,169601.1319966583,164390.43207855974,4,6,1945,1950,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,747.0,747.0,747,0,747,0.0,1,0,2,1,4,171603.08880994673,0,181878.3426395939,1945.0,1.0,220.0,0,0,0,0,0,165659.6867356538,167401.3746283449,80000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
70,50,81.0,15593,198362.13333333333,172579.09455587392,169601.1319966583,134325.20588235295,7,4,1953,1953,166931.7105263158,169270.6432748538,162543.05555555556,116726.66666666667,0.0,144048.07372400755,144354.0,603.0,170898.55865921787,701.0,1304.0,1304,983,2287,0.0,2,0,3,1,7,171603.08880994673,1,181878.3426395939,1953.0,2.0,667.0,0,21,114,0,0,165659.6867356538,167401.3746283449,225000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
72,20,69.0,7599,154414.45454545456,172579.09455587392,169601.1319966583,164390.43207855974,4,6,1982,2006,166931.7105263158,169270.6432748538,156462.59595959596,156865.5,0.0,144048.07372400755,153928.9402173913,565.0,170898.55865921787,280.0,845.0,845,0,845,1.0,1,0,2,1,4,171603.08880994673,0,131189.86280487804,1987.0,2.0,360.0,0,0,0,0,0,165659.6867356538,167401.3746283449,129500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
74,20,85.0,10200,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1954,2003,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,104.0,144048.07372400755,153928.9402173913,320.0,140536.89285714287,404.0,1086.0,1086,0,1086,1.0,1,0,3,1,6,171603.08880994673,0,181878.3426395939,1989.0,2.0,490.0,0,0,0,0,0,165659.6867356538,167401.3746283449,144900.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
77,20,69.30579531442663,8475,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,4,7,1956,1956,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,153928.9402173913,228.0,170898.55865921787,724.0,952.0,952,0,952,0.0,1,0,2,1,4,171603.08880994673,0,131189.86280487804,1956.0,1.0,283.0,0,0,0,0,0,165659.6867356538,167401.3746283449,135750.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
78,50,50.0,8635,123938.77551020408,172579.09455587392,169601.1319966583,134325.20588235295,5,5,1948,2001,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,144048.07372400755,144354.0,336.0,185583.33333333334,295.0,672.0,1072,213,1285,1.0,1,0,2,1,6,138220.37037037036,0,131189.86280487804,1948.0,1.0,240.0,0,0,0,0,0,165659.6867356538,167401.3746283449,127000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
79,90,72.0,10778,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,4,5,1968,1968,181451.1616161616,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,1768.0,1768.0,1768,0,1768,0.0,2,0,4,2,8,171603.08880994673,0,181878.3426395939,1978.1134057971014,0.0,0.0,0,0,0,0,0,165659.6867356538,167401.3746283449,136500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
80,50,60.0,10440,117921.19047619047,172579.09455587392,169601.1319966583,197411.99431818182,5,6,1910,1981,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,440.0,440.0,682,548,1230,0.0,1,1,2,1,5,171603.08880994673,0,131189.86280487804,1966.0,2.0,440.0,74,0,128,0,0,165659.6867356538,167401.3746283449,110000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
81,60,100.0,13000,139804.965,172579.09455587392,169601.1319966583,197411.99431818182,6,6,1968,1968,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,576.0,144048.07372400755,142770.68468468467,448.0,170898.55865921787,448.0,896.0,1182,960,2142,0.0,2,1,4,1,8,171603.08880994673,1,181878.3426395939,1968.0,1.0,509.0,0,72,0,252,0,165659.6867356538,167401.3746283449,193500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
82,120,32.0,4500,154414.45454545456,172579.09455587392,169601.1319966583,164390.43207855974,6,5,1998,1998,181451.1616161616,169270.6432748538,199781.40454545454,200100.54292343388,443.0,205998.1303538175,213245.82300884955,1201.0,170898.55865921787,36.0,1237.0,1337,0,1337,1.0,2,0,2,1,5,171603.08880994673,0,181878.3426395939,1998.0,2.0,405.0,0,199,0,0,0,165659.6867356538,167401.3746283449,153500.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
83,20,78.0,10206,218798.45833333334,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2007,2007,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,468.0,205998.1303538175,213245.82300884955,33.0,170898.55865921787,1530.0,1563.0,1563,0,1563,0.0,2,0,3,1,6,171603.08880994673,1,181878.3426395939,2007.0,3.0,758.0,144,99,0,0,0,165659.6867356538,167401.3746283449,245000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
84,20,80.0,8892,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,5,1960,1960,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,66.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,1065.0,1065.0,1065,0,1065,0.0,1,1,3,1,6,171603.08880994673,0,131189.86280487804,1974.0,2.0,461.0,74,0,0,0,0,135351.38888888888,167401.3746283449,126500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
85,80,69.30579531442663,8530,191165.9295774648,172579.09455587392,169601.1319966583,160470.1754385965,7,5,1995,1996,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,22.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,384.0,384.0,804,670,1474,0.0,2,1,3,1,7,171603.08880994673,1,224064.828125,1995.0,2.0,400.0,120,72,0,0,0,165659.6867356538,167401.3746283449,168500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
